RegionID,Date,Home Value
395229,9/30/2019,263256.7855
395229,10/31/2019,264266.9506
395229,11/30/2019,265543.7848
395229,12/31/2019,267071.7034
395229,1/31/2020,268573.0375
395229,2/29/2020,270219.1813
395229,3/31/2020,272179.0396
395229,4/30/2020,274005.4618
395229,5/31/2020,275042.1013
395229,6/30/2020,275557.3255
395229,7/31/2020,276321.2335
395229,8/31/2020,278085.7504
395229,9/30/2020,281005.44
395229,10/31/2020,284655.3107
395229,11/30/2020,288617.938
395229,12/31/2020,292557.5996
395229,1/31/2021,296407.8507
395229,2/28/2021,300560.1917
395229,3/31/2021,304917.0317
395229,4/30/2021,309730.1205
395229,5/31/2021,315371.0448
395229,6/30/2021,321471.4937
395229,7/31/2021,327443.5636
395229,8/31/2021,332306.0781
395229,9/30/2021,336297.4259
395229,10/31/2021,339952.0488
395229,11/30/2021,343719.1301
395229,12/31/2021,347560.1682
395229,1/31/2022,352352.3152
395229,2/28/2022,358216.2372
395229,3/31/2022,365661.6257
395229,4/30/2022,373847.4037
395229,5/31/2022,381592.4948
395229,6/30/2022,388319.013
395229,7/31/2022,392514.5781
395229,8/31/2022,394818.3377
395229,9/30/2022,395946.761
395229,10/31/2022,397600.1157
395229,11/30/2022,399066.8009
395229,12/31/2022,399832.8843
395229,1/31/2023,399531.8401
395229,2/28/2023,399681.9127
395229,3/31/2023,400960.6069
395229,4/30/2023,403515.4822
395229,5/31/2023,406793.4472
395229,6/30/2023,410288.6114
395229,7/31/2023,413325.1957
395229,8/31/2023,415848.5328
395229,9/30/2023,417725.485
395229,10/31/2023,419294.0292
395229,11/30/2023,420759.6913
395229,12/31/2023,421989.4402
395229,1/31/2024,423282.5348
395229,2/29/2024,424844.7831
395229,3/31/2024,426880.238
395229,4/30/2024,428962.0433
395229,5/31/2024,430438.0785
395229,6/30/2024,430798.8848
395061,1/31/2015,487988.8381
395061,2/28/2015,492265.1615
395061,3/31/2015,495777.9123
395061,4/30/2015,499459.3508
395061,5/31/2015,502509.8842
395061,6/30/2015,505027.0821
395061,7/31/2015,505382.9443
395061,8/31/2015,503217.2695
395061,9/30/2015,500211.8218
395061,10/31/2015,496803.322
395061,11/30/2015,493686.1314
395061,12/31/2015,490144.6193
395061,1/31/2016,491825.3995
395061,2/29/2016,498822.0975
395061,3/31/2016,509337.3594
395061,4/30/2016,518369.9724
395061,5/31/2016,524694.6495
395061,6/30/2016,529665.1573
395061,7/31/2016,533498.8117
395061,8/31/2016,537201.8472
395061,9/30/2016,541372.4033
395061,10/31/2016,546467.9794
395061,11/30/2016,552608.9005
395061,12/31/2016,559270.1581
395061,1/31/2017,566595.7859
395061,2/28/2017,573610.9639
395061,3/31/2017,578304.7573
395061,4/30/2017,580643.7802
395061,5/31/2017,581124.0315
395061,6/30/2017,581240.9204
395061,7/31/2017,581471.3222
395061,8/31/2017,582582.8286
395061,9/30/2017,585817.5743
395061,10/31/2017,590350.8686
395061,11/30/2017,595513.0124
395061,12/31/2017,601485.6375
395061,1/31/2018,607236.3561
395061,2/28/2018,612037.6593
395061,3/31/2018,614378.7297
395061,4/30/2018,614346.2761
395061,5/31/2018,613648.8238
395061,6/30/2018,613119.7838
395061,7/31/2018,613912.5274
395061,8/31/2018,615418.0987
395061,9/30/2018,617488.9288
395061,10/31/2018,620337.5204
395061,11/30/2018,622856.1803
395061,12/31/2018,624354.9361
395061,1/31/2019,624506.5854
395061,2/28/2019,623809.7085
395061,3/31/2019,623190.6362
395061,4/30/2019,622677.1198
395061,5/31/2019,622451.986
395061,6/30/2019,621714.2567
395061,7/31/2019,621252.7541
395061,8/31/2019,622025.8601
395061,9/30/2019,624548.1653
395061,10/31/2019,627934.3361
395061,11/30/2019,631358.9751
395061,12/31/2019,634565.6707
395061,1/31/2020,637449.2722
395061,2/29/2020,640366.9191
395061,3/31/2020,643191.1943
395061,4/30/2020,644914.7454
395061,5/31/2020,643990.1172
395061,6/30/2020,641273.4133
395061,7/31/2020,638855.6859
395061,8/31/2020,640669.9551
395061,9/30/2020,647766.2542
395061,10/31/2020,658556.1591
395061,11/30/2020,670829.5813
395061,12/31/2020,682174.1135
395061,1/31/2021,691045.8658
395061,2/28/2021,698981.1144
395061,3/31/2021,706406.61
395061,4/30/2021,716441.908
395061,5/31/2021,727344.8655
395061,6/30/2021,738555.3982
395061,7/31/2021,747933.1592
395061,8/31/2021,754227.515
395061,9/30/2021,758897.6177
395061,10/31/2021,764504.3288
395061,11/30/2021,772202.8764
395061,12/31/2021,781010.1137
395061,1/31/2022,792541.2077
395061,2/28/2022,808058.9532
395061,3/31/2022,827531.913
395061,4/30/2022,846120.251
395061,5/31/2022,860052.6134
395061,6/30/2022,867346.2134
395061,7/31/2022,868316.1613
395061,8/31/2022,864332.5477
395061,9/30/2022,857644.8609
395061,10/31/2022,852637.2348
395061,11/30/2022,849954.3051
395061,12/31/2022,848839.2217
395061,1/31/2023,845076.0619
395061,2/28/2023,840178.4486
395061,3/31/2023,836967.6682
395061,4/30/2023,838709.8476
395061,5/31/2023,844390.7627
395061,6/30/2023,852548.1448
395061,7/31/2023,861613.9731
395061,8/31/2023,870908.6135
395061,9/30/2023,879084.7582
395061,10/31/2023,885833.7749
395061,11/30/2023,889697.7479
395061,12/31/2023,891301.6801
395061,1/31/2024,889502.2439
395061,2/29/2024,888096.9361
395061,3/31/2024,889303.0817
395061,4/30/2024,894583.4869
395061,5/31/2024,899564.0678
395061,6/30/2024,901599.5822
753875,1/31/2015,222806.0479
753875,2/28/2015,223951.8325
753875,3/31/2015,225169.8266
753875,4/30/2015,226271.7367
753875,5/31/2015,227538.8956
753875,6/30/2015,228646.6761
753875,7/31/2015,229851.8032
753875,8/31/2015,230949.2647
753875,9/30/2015,232212.1451
753875,10/31/2015,233079.88
753875,11/30/2015,233650.1631
753875,12/31/2015,233967.2378
753875,1/31/2016,234761.6854
753875,2/29/2016,235544.2706
753875,3/31/2016,236255.8836
753875,4/30/2016,237000.4596
753875,5/31/2016,238001.4524
753875,6/30/2016,239059.2995
753875,7/31/2016,239576.3554
753875,8/31/2016,239948.8967
753875,9/30/2016,240673.8031
753875,10/31/2016,241724.2263
753875,11/30/2016,242759.6214
753875,12/31/2016,243410.1614
753875,1/31/2017,244174.4272
753875,2/28/2017,245298.6848
753875,3/31/2017,246890.6686
753875,4/30/2017,248799.3613
753875,5/31/2017,250374.0422
753875,6/30/2017,251785.0436
753875,7/31/2017,252795.7024
753875,8/31/2017,254070.1407
753875,9/30/2017,255616.3667
753875,10/31/2017,257318.0881
753875,11/30/2017,259049.9936
753875,12/31/2017,260743.133
753875,1/31/2018,262496.167
753875,2/28/2018,263841.2389
753875,3/31/2018,265084.6078
753875,4/30/2018,266222.4516
753875,5/31/2018,267711.4407
753875,6/30/2018,268913.8687
753875,7/31/2018,270424.421
753875,8/31/2018,271812.2014
753875,9/30/2018,273551.0282
753875,10/31/2018,275125.9347
753875,11/30/2018,276919.7989
753875,12/31/2018,278411.1115
753875,1/31/2019,279321.1772
753875,2/28/2019,279825.5439
753875,3/31/2019,280459.7966
753875,4/30/2019,281165.663
753875,5/31/2019,282055.4807
753875,6/30/2019,283250.2886
753875,7/31/2019,284770.3274
753875,8/31/2019,286578.6935
753875,9/30/2019,288222.0865
753875,10/31/2019,290036.9391
753875,11/30/2019,292005.238
753875,12/31/2019,293977.9136
753875,1/31/2020,296316.5822
753875,2/29/2020,298523.2732
753875,3/31/2020,300437.7786
753875,4/30/2020,301876.2097
753875,5/31/2020,302674.458
753875,6/30/2020,303752.6634
753875,7/31/2020,305104.5586
753875,8/31/2020,307473.526
753875,9/30/2020,310892.1343
753875,10/31/2020,315082.9372
753875,11/30/2020,320093.7076
753875,12/31/2020,325101.14
753875,1/31/2021,330176.1827
753875,2/28/2021,335234.4075
753875,3/31/2021,340429.8657
753875,4/30/2021,346091.7015
753875,5/31/2021,352873.8376
753875,6/30/2021,361219.7421
753875,7/31/2021,369544.8721
753875,8/31/2021,376923.4862
753875,9/30/2021,382495.2367
753875,10/31/2021,387965.6636
753875,11/30/2021,393526.5524
753875,12/31/2021,399491.1422
753875,1/31/2022,406578.5965
753875,2/28/2022,414254.7134
753875,3/31/2022,422934.1575
753875,4/30/2022,432163.796
753875,5/31/2022,441729.7444
753875,6/30/2022,450012.0262
753875,7/31/2022,454482.7687
753875,8/31/2022,454918.919
753875,9/30/2022,452954.0516
753875,10/31/2022,451278.331
753875,11/30/2022,450363.0854
753875,12/31/2022,449765.229
753875,1/31/2023,448575.5965
753875,2/28/2023,447281.4013
753875,3/31/2023,446351.642
753875,4/30/2023,446537.3043
753875,5/31/2023,447317.9054
753875,6/30/2023,448800.9645
753875,7/31/2023,449866.855
753875,8/31/2023,450846.2627
753875,9/30/2023,450853.8074
753875,10/31/2023,450184.5649
753875,11/30/2023,449230.8308
753875,12/31/2023,448321.6988
753875,1/31/2024,447766.2181
753875,2/29/2024,447559.8682
753875,3/31/2024,447827.7358
753875,4/30/2024,447901.5879
753875,5/31/2024,447286.6542
753875,6/30/2024,445687.076
394851,1/31/2015,189559.2426
394851,2/28/2015,190196.9683
394851,3/31/2015,191128.5025
394851,4/30/2015,192284.9521
394851,5/31/2015,193984.7217
394851,6/30/2015,196021.9097
394851,7/31/2015,198095.3454
394851,8/31/2015,200023.422
394851,9/30/2015,201466.113
394851,10/31/2015,202960.5341
394851,11/30/2015,204483.7922
394851,12/31/2015,206347.919
394851,1/31/2016,208176.4131
394851,2/29/2016,209776.0624
394851,3/31/2016,211159.3508
394851,4/30/2016,212446.379
394851,5/31/2016,213741.3918
394851,6/30/2016,215061.8453
394851,7/31/2016,216441.7152
394851,8/31/2016,217792.638
394851,9/30/2016,219173.7949
394851,10/31/2016,220728.7431
394851,11/30/2016,222431.98
394851,12/31/2016,224469.4936
394851,1/31/2017,226689.3191
394851,2/28/2017,229282.1718
394851,3/31/2017,232267.6483
394851,4/30/2017,234912.9328
394851,5/31/2017,237050.7323
394851,6/30/2017,238530.2549
394851,7/31/2017,239787.1009
394851,8/31/2017,241231.8679
394851,9/30/2017,242842.7177
394851,10/31/2017,244940.9616
394851,11/30/2017,246846.6771
394851,12/31/2017,248953.1807
394851,1/31/2018,251178.4671
394851,2/28/2018,253699.5386
394851,3/31/2018,256230.9994
394851,4/30/2018,258013.7868
394851,5/31/2018,259774.3533
394851,6/30/2018,261291.0412
394851,7/31/2018,263079.8374
394851,8/31/2018,264747.5612
394851,9/30/2018,266427.8488
394851,10/31/2018,268261.2461
394851,11/30/2018,269484.6227
394851,12/31/2018,270608.8871
394851,1/31/2019,272540.5887
394851,2/28/2019,275554.354
394851,3/31/2019,278963.655
394851,4/30/2019,281471.4112
394851,5/31/2019,282868.6055
394851,6/30/2019,283488.6532
394851,7/31/2019,283825.5405
394851,8/31/2019,284556.8333
394851,9/30/2019,285597.6708
394851,10/31/2019,286815.4185
394851,11/30/2019,287928.9211
394851,12/31/2019,288840.3507
394851,1/31/2020,290108.8796
394851,2/29/2020,291476.7485
394851,3/31/2020,293310.1976
394851,4/30/2020,294814.1815
394851,5/31/2020,295412.7633
394851,6/30/2020,295431.8322
394851,7/31/2020,295941.2758
394851,8/31/2020,297941.9604
394851,9/30/2020,301395.9746
394851,10/31/2020,305500.0782
394851,11/30/2020,310425.9487
394851,12/31/2020,315409.5548
394851,1/31/2021,320681.5699
394851,2/28/2021,325997.254
394851,3/31/2021,331849.6901
394851,4/30/2021,338411.5716
394851,5/31/2021,345507.0881
394851,6/30/2021,352758.0745
394851,7/31/2021,358996.6176
394851,8/31/2021,364209.3477
394851,9/30/2021,368455.631
394851,10/31/2021,372667.9677
394851,11/30/2021,377380.2683
394851,12/31/2021,382210.2908
394851,1/31/2022,388144.8123
394851,2/28/2022,394959.7167
394851,3/31/2022,403376.0617
394851,4/30/2022,411189.8685
394851,5/31/2022,417562.5644
394851,6/30/2022,421360.3633
394851,7/31/2022,422594.2372
394851,8/31/2022,421257.3787
394851,9/30/2022,417671.7982
394851,10/31/2022,413592.9773
394851,11/30/2022,408652.8717
394851,12/31/2022,403639.2904
394851,1/31/2023,397936.5107
394851,2/28/2023,393733.6574
394851,3/31/2023,391526.4364
394851,4/30/2023,391401.3287
394851,5/31/2023,392587.4841
394851,6/30/2023,394415.5748
394851,7/31/2023,396801.5725
394851,8/31/2023,399099.8793
394851,9/30/2023,401063.2527
394851,10/31/2023,402475.8907
394851,11/30/2023,403396.2113
394851,12/31/2023,404377.2879
394851,1/31/2024,405744.7524
394851,2/29/2024,407363.1737
394851,3/31/2024,409547.3749
394851,4/30/2024,412156.7367
394851,5/31/2024,414847.4616
394851,6/30/2024,416500.6095
395197,1/31/2015,115918.0332
395197,2/28/2015,116786.667
395197,3/31/2015,117604.7661
395197,4/30/2015,118376.9341
395197,5/31/2015,119039.6898
395197,6/30/2015,119739.0157
395197,7/31/2015,120505.3265
395197,8/31/2015,121249.1445
395197,9/30/2015,122100.1123
395197,10/31/2015,123019.8814
395197,11/30/2015,123601.104
395197,12/31/2015,124087.0437
395197,1/31/2016,124508.5346
395197,2/29/2016,125109.8502
395197,3/31/2016,125356.266
395197,4/30/2016,125625.5785
395197,5/31/2016,126107.4592
395197,6/30/2016,126988.277
395197,7/31/2016,127820.7673
395197,8/31/2016,128615.8581
395197,9/30/2016,129555.143
395197,10/31/2016,130761.0346
395197,11/30/2016,132147.5828
395197,12/31/2016,133637.1062
395197,1/31/2017,134871.6203
395197,2/28/2017,135890.6145
395197,3/31/2017,136597.9347
395197,4/30/2017,137388.7542
395197,5/31/2017,138212.1057
395197,6/30/2017,139173.3994
395197,7/31/2017,140140.5992
395197,8/31/2017,141351.7852
395197,9/30/2017,142805.4993
395197,10/31/2017,144342.3337
395197,11/30/2017,145711.5777
395197,12/31/2017,146885.5086
395197,1/31/2018,148093.9926
395197,2/28/2018,149127.0572
395197,3/31/2018,150348.9371
395197,4/30/2018,151323.6837
395197,5/31/2018,152504.992
395197,6/30/2018,153451.6428
395197,7/31/2018,154578.3316
395197,8/31/2018,155480.5317
395197,9/30/2018,156442.2613
395197,10/31/2018,157191.5577
395197,11/30/2018,158065.7481
395197,12/31/2018,158735.7521
395197,1/31/2019,159595.7031
395197,2/28/2019,160517.3069
395197,3/31/2019,161570.0431
395197,4/30/2019,162590.3744
395197,5/31/2019,163596.1078
395197,6/30/2019,164599.7211
395197,7/31/2019,165419.2195
395197,8/31/2019,165960.076
395197,9/30/2019,166390.0305
395197,10/31/2019,167062.4644
395197,11/30/2019,167876.4417
395197,12/31/2019,168802.5941
395197,1/31/2020,169849.9244
395197,2/29/2020,171126.7019
395197,3/31/2020,172546.6265
395197,4/30/2020,173642.8262
395197,5/31/2020,174394.9175
395197,6/30/2020,175038.0107
395197,7/31/2020,176207.2073
395197,8/31/2020,178039.6572
395197,9/30/2020,180534.8876
395197,10/31/2020,183452.4599
395197,11/30/2020,186606.6699
395197,12/31/2020,189415.2569
395197,1/31/2021,191803.0015
395197,2/28/2021,194272.9979
395197,3/31/2021,197089.4061
395197,4/30/2021,200449.8915
395197,5/31/2021,204218.0661
395197,6/30/2021,208822.1086
395197,7/31/2021,213300.0691
395197,8/31/2021,216831.1978
395197,9/30/2021,219117.5051
395197,10/31/2021,221026.0532
395197,11/30/2021,223389.9799
395197,12/31/2021,225929.7245
395197,1/31/2022,229956.7944
395197,2/28/2022,234911.6623
395197,3/31/2022,241202.0119
395197,4/30/2022,247065.4968
395197,5/31/2022,252345.5975
395197,6/30/2022,256548.2299
395197,7/31/2022,259194.427
395197,8/31/2022,260016.9021
395197,9/30/2022,259628.7799
395197,10/31/2022,259070.8855
395197,11/30/2022,258705.3283
395197,12/31/2022,258132.8672
395197,1/31/2023,257152.4094
395197,2/28/2023,256278.6638
395197,3/31/2023,255880.0331
395197,4/30/2023,256435.6039
395197,5/31/2023,257474.9374
395197,6/30/2023,258907.8003
395197,7/31/2023,259747.3218
395197,8/31/2023,260130.2361
395197,9/30/2023,259450.8443
395197,10/31/2023,258414.0527
395197,11/30/2023,257241.6225
395197,12/31/2023,256543.7891
395197,1/31/2024,256607.0016
395197,2/29/2024,257421.8819
395197,3/31/2024,258731.8543
395197,4/30/2024,260128.4456
395197,5/31/2024,260884.5388
395197,6/30/2024,261013.2782
394447,1/31/2015,145151.0072
394447,2/28/2015,145746.0546
394447,3/31/2015,146236.9859
394447,4/30/2015,146775.0029
394447,5/31/2015,147197.7732
394447,6/30/2015,147545.496
394447,7/31/2015,147880.0727
394447,8/31/2015,148298.8122
394447,9/30/2015,148617.83
394447,10/31/2015,148806.6088
394447,11/30/2015,148877.5955
394447,12/31/2015,149217.2056
394447,1/31/2016,149663.8259
394447,2/29/2016,150022.713
394447,3/31/2016,149893.5537
394447,4/30/2016,149704.3893
394447,5/31/2016,149509.6071
394447,6/30/2016,149542.8454
394447,7/31/2016,149447.8201
394447,8/31/2016,149439.8111
394447,9/30/2016,149555.2419
394447,10/31/2016,149849.8415
394447,11/30/2016,150157.7144
394447,12/31/2016,150477.0629
394447,1/31/2017,150859.4181
394447,2/28/2017,151311.2326
394447,3/31/2017,151753.1329
394447,4/30/2017,152330.5467
394447,5/31/2017,152975.3037
394447,6/30/2017,153626.1549
394447,7/31/2017,154101.9341
394447,8/31/2017,154448.1386
394447,9/30/2017,154760.1159
394447,10/31/2017,155195.8865
394447,11/30/2017,155717.9882
394447,12/31/2017,156249.0428
394447,1/31/2018,156762.4816
394447,2/28/2018,157317.9915
394447,3/31/2018,157884.0045
394447,4/30/2018,158303.8905
394447,5/31/2018,158726.1356
394447,6/30/2018,159156.7403
394447,7/31/2018,159953.6849
394447,8/31/2018,160592.2268
394447,9/30/2018,161297.32
394447,10/31/2018,161643.4247
394447,11/30/2018,161980.2714
394447,12/31/2018,162189.1232
394447,1/31/2019,162724.4321
394447,2/28/2019,163766.5523
394447,3/31/2019,165042.7701
394447,4/30/2019,166124.7837
394447,5/31/2019,166912.6288
394447,6/30/2019,167517.1159
394447,7/31/2019,167948.8955
394447,8/31/2019,168163.0447
394447,9/30/2019,168303.2207
394447,10/31/2019,168598.8831
394447,11/30/2019,169113.2273
394447,12/31/2019,169873.4031
394447,1/31/2020,170347.8846
394447,2/29/2020,170585.7148
394447,3/31/2020,170711.6286
394447,4/30/2020,171140.7184
394447,5/31/2020,171626.661
394447,6/30/2020,172000.9711
394447,7/31/2020,172437.1279
394447,8/31/2020,173123.807
394447,9/30/2020,174466.8431
394447,10/31/2020,176031.2171
394447,11/30/2020,177624.6208
394447,12/31/2020,178714.8137
394447,1/31/2021,179462.3358
394447,2/28/2021,180229.1037
394447,3/31/2021,181375.2936
394447,4/30/2021,183075.5139
394447,5/31/2021,185359.5381
394447,6/30/2021,187889.835
394447,7/31/2021,190482.9032
394447,8/31/2021,192281.3029
394447,9/30/2021,193372.1601
394447,10/31/2021,193793.1935
394447,11/30/2021,194412.8779
394447,12/31/2021,195322.0294
394447,1/31/2022,196733.2463
394447,2/28/2022,198416.0249
394447,3/31/2022,200489.1143
394447,4/30/2022,202979.3322
394447,5/31/2022,205858.9689
394447,6/30/2022,208645.4198
394447,7/31/2022,210357.5628
394447,8/31/2022,210871.8499
394447,9/30/2022,210687.9897
394447,10/31/2022,210855.7773
394447,11/30/2022,211186.1484
394447,12/31/2022,211407.8101
394447,1/31/2023,211214.8688
394447,2/28/2023,211015.6935
394447,3/31/2023,211299.3211
394447,4/30/2023,212329.3348
394447,5/31/2023,213968.7646
394447,6/30/2023,215819.4727
394447,7/31/2023,217333.5489
394447,8/31/2023,218297.953
394447,9/30/2023,218820.9212
394447,10/31/2023,219207.2105
394447,11/30/2023,219385.2457
394447,12/31/2023,219118.5513
394447,1/31/2024,218828.9713
394447,2/29/2024,219096.4078
394447,3/31/2024,220334.767
394447,4/30/2024,221984.0304
394447,5/31/2024,223388.7612
394447,6/30/2024,224055.4777
394348,1/31/2015,196497.0345
394348,2/28/2015,196125.4575
394348,3/31/2015,196001.7534
394348,4/30/2015,195585.0513
394348,5/31/2015,195230.7975
394348,6/30/2015,194610.0121
394348,7/31/2015,194407.9869
394348,8/31/2015,194234.5196
394348,9/30/2015,194272.4706
394348,10/31/2015,194258.1083
394348,11/30/2015,193773.7855
394348,12/31/2015,193087.1795
394348,1/31/2016,192548.2413
394348,2/29/2016,191791.6561
394348,3/31/2016,190716.3261
394348,4/30/2016,189404.4388
394348,5/31/2016,188566.821
394348,6/30/2016,187992.6699
394348,7/31/2016,187388.2697
394348,8/31/2016,186142.2519
394348,9/30/2016,184179.7288
394348,10/31/2016,182111.7441
394348,11/30/2016,180492.2118
394348,12/31/2016,179927.5948
394348,1/31/2017,179691.7456
394348,2/28/2017,179583.1553
394348,3/31/2017,179421.9611
394348,4/30/2017,179611.6228
394348,5/31/2017,180041.7327
394348,6/30/2017,180761.2415
394348,7/31/2017,181567.6093
394348,8/31/2017,182623.9417
394348,9/30/2017,183655.7155
394348,10/31/2017,184852.3493
394348,11/30/2017,186075.1936
394348,12/31/2017,186859.4015
394348,1/31/2018,187105.3631
394348,2/28/2018,186900.5478
394348,3/31/2018,187213.4204
394348,4/30/2018,187672.9588
394348,5/31/2018,188422.4491
394348,6/30/2018,189257.4708
394348,7/31/2018,190746.1795
394348,8/31/2018,192537.4691
394348,9/30/2018,194153.3633
394348,10/31/2018,195507.4768
394348,11/30/2018,196717.0009
394348,12/31/2018,197879.2995
394348,1/31/2019,199196.6832
394348,2/28/2019,200872.7875
394348,3/31/2019,202878.261
394348,4/30/2019,204675.9738
394348,5/31/2019,205806.4562
394348,6/30/2019,206682.9337
394348,7/31/2019,207359.7291
394348,8/31/2019,208166.3965
394348,9/30/2019,208852.1868
394348,10/31/2019,209928.5534
394348,11/30/2019,211433.3571
394348,12/31/2019,213064.7857
394348,1/31/2020,214708.2269
394348,2/29/2020,216048.6661
394348,3/31/2020,217806.5181
394348,4/30/2020,219526.103
394348,5/31/2020,220696.8237
394348,6/30/2020,221153.407
394348,7/31/2020,221411.6402
394348,8/31/2020,222638.4709
394348,9/30/2020,225118.8692
394348,10/31/2020,228820.2655
394348,11/30/2020,233390.14
394348,12/31/2020,238296.1971
394348,1/31/2021,242763.4602
394348,2/28/2021,247248.0692
394348,3/31/2021,251262.8829
394348,4/30/2021,255415.9671
394348,5/31/2021,259622.292
394348,6/30/2021,264264.3617
394348,7/31/2021,268972.8348
394348,8/31/2021,273264.7304
394348,9/30/2021,276594.1603
394348,10/31/2021,279469.8334
394348,11/30/2021,282397.2127
394348,12/31/2021,285759.8744
394348,1/31/2022,289200.8336
394348,2/28/2022,292764.4067
394348,3/31/2022,296769.1812
394348,4/30/2022,301331.6914
394348,5/31/2022,305840.226
394348,6/30/2022,309631.2576
394348,7/31/2022,311725.4717
394348,8/31/2022,311772.7127
394348,9/30/2022,311088.4104
394348,10/31/2022,311084.4686
394348,11/30/2022,311871.6916
394348,12/31/2022,312905.9261
394348,1/31/2023,315085.4249
394348,2/28/2023,317583.0773
394348,3/31/2023,320762.2893
394348,4/30/2023,323366.5517
394348,5/31/2023,326237.571
394348,6/30/2023,329297.8479
394348,7/31/2023,332237.1814
394348,8/31/2023,335435.8217
394348,9/30/2023,338501.1457
394348,10/31/2023,341015.4046
394348,11/30/2023,343207.2532
394348,12/31/2023,344762.4249
394348,1/31/2024,346410.0298
394348,2/29/2024,348680.579
394348,3/31/2024,351792.8812
394348,4/30/2024,355479.7126
394348,5/31/2024,358483.9527
394348,6/30/2024,360867.1129
394412,1/31/2015,263488.2598
394412,2/28/2015,265245.3883
394412,3/31/2015,266911.5178
394412,4/30/2015,268674.7298
394412,5/31/2015,270501.4696
394412,6/30/2015,272354.889
394412,7/31/2015,274432.6074
394412,8/31/2015,276459.5785
394412,9/30/2015,279068.6935
394412,10/31/2015,281856.1338
394412,11/30/2015,284829.0404
394412,12/31/2015,287821.2753
394412,1/31/2016,291304.5936
394412,2/29/2016,294653.9741
394412,3/31/2016,297307.539
394412,4/30/2016,299414.7672
394412,5/31/2016,301552.5788
394412,6/30/2016,303989.2339
394412,7/31/2016,306052.956
394412,8/31/2016,308283.6716
394412,9/30/2016,311195.1446
394412,10/31/2016,315279.8743
394412,11/30/2016,319614.7031
394412,12/31/2016,323824.9784
394412,1/31/2017,327545.7909
394412,2/28/2017,331401.8765
394412,3/31/2017,334995.9626
394412,4/30/2017,338282.4511
394412,5/31/2017,340362.999
394412,6/30/2017,341694.4074
394412,7/31/2017,342498.4689
394412,8/31/2017,343632.6597
394412,9/30/2017,345140.7382
394412,10/31/2017,346746.8528
394412,11/30/2017,348297.9267
394412,12/31/2017,350124.5909
394412,1/31/2018,352489.3253
394412,2/28/2018,355508.2561
394412,3/31/2018,358699.9828
394412,4/30/2018,361789.8745
394412,5/31/2018,364778.593
394412,6/30/2018,367613.8984
394412,7/31/2018,370781.0518
394412,8/31/2018,373501.8749
394412,9/30/2018,375464.1137
394412,10/31/2018,376593.4748
394412,11/30/2018,377124.1396
394412,12/31/2018,377564.1946
394412,1/31/2019,377860.1667
394412,2/28/2019,379182.5912
394412,3/31/2019,381254.4328
394412,4/30/2019,383700.1036
394412,5/31/2019,386275.9139
394412,6/30/2019,389254.5647
394412,7/31/2019,392458.7606
394412,8/31/2019,395306.2068
394412,9/30/2019,397688.9234
394412,10/31/2019,400251.1308
394412,11/30/2019,403369.6189
394412,12/31/2019,407009.7129
394412,1/31/2020,410448.8225
394412,2/29/2020,413745.4268
394412,3/31/2020,417008.3894
394412,4/30/2020,420648.2595
394412,5/31/2020,423340.2549
394412,6/30/2020,425559.6418
394412,7/31/2020,427858.0964
394412,8/31/2020,432084.1404
394412,9/30/2020,438765.599
394412,10/31/2020,446912.0328
394412,11/30/2020,456018.0257
394412,12/31/2020,464555.0919
394412,1/31/2021,473063.4652
394412,2/28/2021,482239.9249
394412,3/31/2021,491843.6474
394412,4/30/2021,501749.6987
394412,5/31/2021,510513.5673
394412,6/30/2021,518767.3568
394412,7/31/2021,526227.8316
394412,8/31/2021,531632.2304
394412,9/30/2021,535702.1021
394412,10/31/2021,538075.4121
394412,11/30/2021,540458.6042
394412,12/31/2021,542495.5607
394412,1/31/2022,547758.5197
394412,2/28/2022,556455.7267
394412,3/31/2022,568127.112
394412,4/30/2022,579261.8268
394412,5/31/2022,587392.7269
394412,6/30/2022,591114.7127
394412,7/31/2022,589205.0563
394412,8/31/2022,583361.2009
394412,9/30/2022,575774.136
394412,10/31/2022,569605.6295
394412,11/30/2022,564056.553
394412,12/31/2022,558625.5794
394412,1/31/2023,552491.0382
394412,2/28/2023,547656.742
394412,3/31/2023,545029.4965
394412,4/30/2023,544709.4438
394412,5/31/2023,546204.5624
394412,6/30/2023,548593.2526
394412,7/31/2023,550910.9622
394412,8/31/2023,553079.2673
394412,9/30/2023,554192.7415
394412,10/31/2023,554479.8585
394412,11/30/2023,553950.93
394412,12/31/2023,553684.5003
394412,1/31/2024,553841.7107
394412,2/29/2024,554256.9228
394412,3/31/2024,555721.167
394412,4/30/2024,558111.356
394412,5/31/2024,560964.4
394412,6/30/2024,562419.4998
395103,1/31/2015,178525.5279
395103,2/28/2015,179458.7349
395103,3/31/2015,180472.148
395103,4/30/2015,181456.9831
395103,5/31/2015,182595.8874
395103,6/30/2015,183822.585
395103,7/31/2015,185025.1937
395103,8/31/2015,186275.3929
395103,9/30/2015,187497.3421
395103,10/31/2015,188686.2079
395103,11/30/2015,189476.9069
395103,12/31/2015,190108.2416
395103,1/31/2016,190828.8841
395103,2/29/2016,191507.2145
395103,3/31/2016,192037.5204
395103,4/30/2016,192456.0381
395103,5/31/2016,193042.8894
395103,6/30/2016,193679.5922
395103,7/31/2016,194166.1611
395103,8/31/2016,194625.5871
395103,9/30/2016,195318.4876
395103,10/31/2016,196025.8993
395103,11/30/2016,196677.3403
